,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
4350,"New blog post by @ConservationOrg ""Cyclone Pam signals slow-motion disaster in Kiribati"" http://t.co/5bAau88ZMH http://t.co/p1IcArJMit","['New', 'blog', 'post', '@', 'ConservationOrg', '``', 'Cyclone', 'Pam', 'signals', 'slow-motion', 'disaster', 'Kiribati', ""''"", 'http', ':', '//t.co/5bAau88ZMH', 'http', ':', '//t.co/p1IcArJMit']",0.45454545454545453,0.13636363636363635,0,0,0,0,0,0,0,other_useful_information
4351,@jaymohr37 Reporter: I guess you could say they road the dragon and survived the cyclone  back to you dan. #jaymohrsports @danbeyeronfox,"['@', 'jaymohr37', 'Reporter', ':', 'I', 'guess', 'could', 'say', 'road', 'dragon', 'survived', 'cyclone', 'back', 'dan', '.', '#', 'jaymohrsports', '@', 'danbeyeronfox']",0.0,0.0,4,0,0,0,1,0,0,other_useful_information
4352,Please pray for the Diocese of Fiji in particular Vanuatu as they are being hit by a hurricane. Please lift up... http://t.co/s3RURhZ462,"['Please', 'pray', 'Diocese', 'Fiji', 'particular', 'Vanuatu', 'hit', 'hurricane', '.', 'Please', 'lift', '...', 'http', ':', '//t.co/s3RURhZ462']",0.3333333333333333,0.16666666666666666,1,0,0,0,0,0,0,sympathy_and_emotional_support
4353,@e_savova Great! If Pam is in we're already 3 #WeOfTheClueless @peejakers @karenwellsbury @quicunquevult,"['@', 'e_savova', 'Great', '!', 'If', 'Pam', ""'re"", 'already', '3', '#', 'WeOfTheClueless', '@', 'peejakers', '@', 'karenwellsbury', '@', 'quicunquevult']",0.75,1.0,1,1,1,0,0,0,0,not_related_or_irrelevant
4354,SOUTH PACIFIC ISLAND NATION FLATTENED BY MASSIVE CYCLONE https://t.co/p5Bhf7Oc7X,"['SOUTH', 'PACIFIC', 'ISLAND', 'NATION', 'FLATTENED', 'BY', 'MASSIVE', 'CYCLONE', 'https', ':', '//t.co/p5Bhf7Oc7X']",1.0,0.0,0,0,0,0,0,0,0,other_useful_information
4355,"Cyclone 'devastates' Pacific islands: Cyclone Pam has ""completely devastated"" the islands of Vanuatu and coul... http://t.co/5AGH4H4Yp9","['Cyclone', ""'devastates"", ""'"", 'Pacific', 'islands', ':', 'Cyclone', 'Pam', '``', 'completely', 'devastated', ""''"", 'islands', 'Vanuatu', 'coul', '...', 'http', ':', '//t.co/5AGH4H4Yp9']",0.4,0.1,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
4356,new zealands having a cry pam and nathaila omg,"['new', 'zealands', 'cry', 'pam', 'nathaila', 'omg']",0.45454545454545453,0.13636363636363635,0,0,0,0,0,0,0,not_related_or_irrelevant
4357,RT @fauxrhoads: The whole world knows what it's like to be a Cyclone fan...a swift kick in the crotch lost hope and crushed dreams. #cycl…,"['RT', '@', 'fauxrhoads', ':', 'The', 'whole', 'world', 'knows', ""'s"", 'like', 'Cyclone', 'fan', '...', 'swift', 'kick', 'crotch', 'lost', 'hope', 'crushed', 'dreams', '.', '#', 'cycl…']",0.25,0.05,1,0,0,0,0,0,0,sympathy_and_emotional_support
4358,"""I don't remember if her name is Charlene or Pam so she's in my phone as 'Charpamlene???'""","['``', 'I', ""n't"", 'remember', 'name', 'Charlene', 'Pam', ""'s"", 'phone', ""'Charpamlene"", '?', '?', '?', ""'"", ""''""]",0.0,0.0,4,0,0,3,0,0,0,not_related_or_irrelevant
4359,Yacht DRAGONFLY Deployed to Vanuatu http://t.co/VjWW8d37hf,"['Yacht', 'DRAGONFLY', 'Deployed', 'Vanuatu', 'http', ':', '//t.co/VjWW8d37hf']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
4360,RT @mellberr: → http://t.co/s2K6S3Uesu Rescue effort begins in Vanuatu after powerful Pacific cyclone #Vanuatu   310,"['RT', '@', 'mellberr', ':', '→', 'http', ':', '//t.co/s2K6S3Uesu', 'Rescue', 'effort', 'begins', 'Vanuatu', 'powerful', 'Pacific', 'cyclone', '#', 'Vanuatu', '310']",1.0,0.3,0,1,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4361,RT @RedCrossAU: Grave fears for outer islands of Vanuatu after #CyclonePam. Our appeal: http://t.co/LCt8OwaKwg,"['RT', '@', 'RedCrossAU', ':', 'Grave', 'fears', 'outer', 'islands', 'Vanuatu', '#', 'CyclonePam', '.', 'Our', 'appeal', ':', 'http', ':', '//t.co/LCt8OwaKwg']",0.0,0.0,1,0,0,0,0,0,0,caution_and_advice
4362,Please consider donating to aid #Vanuatu in a time of need. #CyclonePam http://t.co/LX9XWAY3vq,"['Please', 'consider', 'donating', 'aid', '#', 'Vanuatu', 'time', 'need', '.', '#', 'CyclonePam', 'http', ':', '//t.co/LX9XWAY3vq']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4363,Vanuatu Conditions 'More Difficult' Than Philippines Typhoon: Aid agencies today described conditions in cyclo... http://t.co/I5Wy66oSoT,"['Vanuatu', 'Conditions', ""'More"", 'Difficult', ""'"", 'Than', 'Philippines', 'Typhoon', ':', 'Aid', 'agencies', 'today', 'described', 'conditions', 'cyclo', '...', 'http', ':', '//t.co/I5Wy66oSoT']",0.75,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4364,PAM 111 arrived at our Customer ὠE⌚️ὄD  #wristlifegallery #WristLifeNewLogo #indonesia… https://t.co/ilc0T8XbBc,"['PAM', '111', 'arrived', 'Customer', 'ὠE⌚️ὄD', '#', 'wristlifegallery', '#', 'WristLifeNewLogo', '#', 'indonesia…', 'https', ':', '//t.co/ilc0T8XbBc']",0.0,0.0,1,1,0,0,0,0,0,not_related_or_irrelevant
4365,"@BBCNews Vanuatu is pronounced ""Van-wat-oo"" rather than ""Van-op-at-oo"". Let's hope things improve there.","['@', 'BBCNews', 'Vanuatu', 'pronounced', '``', 'Van-wat-oo', ""''"", 'rather', '``', 'Van-op-at-oo', ""''"", '.', 'Let', ""'s"", 'hope', 'things', 'improve', '.']",0.0,0.0,0,0,0,0,0,0,0,sympathy_and_emotional_support
4366,bbc: VIDEO: Cyclone Pam leaves thousands homeless: Cyclone Pam leaves thousands homeless on Vanuatu... http://t.co/2YZz7WBOWP #albarjeel,"['bbc', ':', 'VIDEO', ':', 'Cyclone', 'Pam', 'leaves', 'thousands', 'homeless', ':', 'Cyclone', 'Pam', 'leaves', 'thousands', 'homeless', 'Vanuatu', '...', 'http', ':', '//t.co/2YZz7WBOWP', '#', 'albarjeel']",0.0,0.0,0,0,0,0,0,0,0,displaced_people_and_evacuations
4367,#breaking Death toll impossible to calculate after cyclone 'flattened' Vanuatu,"['#', 'breaking', 'Death', 'toll', 'impossible', 'calculate', 'cyclone', ""'flattened"", ""'"", 'Vanuatu']",1.0,-0.6666666666666666,0,0,0,0,0,0,0,injured_or_dead_people
4368,@pamjacko22 Thank YOU for hanging in there with us Pam ^G,"['@', 'pamjacko22', 'Thank', 'YOU', 'hanging', 'us', 'Pam', '^G']",0.0,0.0,1,0,0,0,0,0,0,not_related_or_irrelevant
4369,RT @johnspatricc: → http://t.co/UN9lVJgJEc #Vanuatu Vanuatu Tropical Cyclone Pam: Vanuatu's government criticises aid groups over poor ...,"['RT', '@', 'johnspatricc', ':', '→', 'http', ':', '//t.co/UN9lVJgJEc', '#', 'Vanuatu', 'Vanuatu', 'Tropical', 'Cyclone', 'Pam', ':', 'Vanuatu', ""'s"", 'government', 'criticises', 'aid', 'groups', 'poor', '...']",0.6,-0.4,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4370,RT @stllwaters: My thoughts and prayers go out to all those people that were in the path of #CyclonePam  in the South Pacific  #HorribleDes…,"['RT', '@', 'stllwaters', ':', 'My', 'thoughts', 'prayers', 'go', 'people', 'path', '#', 'CyclonePam', 'South', 'Pacific', '#', 'HorribleDes…']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
4371,RT @SylviaJeffreys: 24 people confirmed dead in #Vanuatu as some Aus travellers return home this morning. They've spoken to @Lauren_Ellis a…,"['RT', '@', 'SylviaJeffreys', ':', '24', 'people', 'confirmed', 'dead', '#', 'Vanuatu', 'Aus', 'travellers', 'return', 'home', 'morning', '.', 'They', ""'ve"", 'spoken', '@', 'Lauren_Ellis', 'a…']",0.7,0.1,1,1,0,0,0,0,0,injured_or_dead_people
4372,"RT @wunderground: Dr. Masters says ""Category 5 Cyclone #Pam Bearing Down on Island Nation of Vanuatu"" http://t.co/VU0R7Z9Z2F","['RT', '@', 'wunderground', ':', 'Dr.', 'Masters', 'says', '``', 'Category', '5', 'Cyclone', '#', 'Pam', 'Bearing', 'Down', 'Island', 'Nation', 'Vanuatu', ""''"", 'http', ':', '//t.co/VU0R7Z9Z2F']",0.2888888888888889,-0.15555555555555559,0,1,0,0,0,0,0,other_useful_information
4373,RT @UNICEFNZ: An increased estimate of 82000 children have been affected by #CyclonePam. Please donate now http://t.co/N4teFIKLBu http://t…,"['RT', '@', 'UNICEFNZ', ':', 'An', 'increased', 'estimate', '82000', 'children', 'affected', '#', 'CyclonePam', '.', 'Please', 'donate', 'http', ':', '//t.co/N4teFIKLBu', 'http', ':', '//t…']",0.0,0.0,0,1,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4374,World: Vanuatu Faces Food Shortages After Cyclone Pam Devastates Crops http://t.co/lvtWimvxLs,"['World', ':', 'Vanuatu', 'Faces', 'Food', 'Shortages', 'After', 'Cyclone', 'Pam', 'Devastates', 'Crops', 'http', ':', '//t.co/lvtWimvxLs']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4375,@thomasmperry Want to intervu someone in Vanuatu for @RFI_English radio 6am Paris tomorw. Pls DM me.,"['@', 'thomasmperry', 'Want', 'intervu', 'someone', 'Vanuatu', '@', 'RFI_English', 'radio', '6am', 'Paris', 'tomorw', '.', 'Pls', 'DM', '.']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
4376,NZ on high alert for Cyclone Pam http://t.co/QTtxpmu9g4,"['NZ', 'high', 'alert', 'Cyclone', 'Pam', 'http', ':', '//t.co/QTtxpmu9g4']",0.5399999999999999,0.16,0,0,0,0,0,0,0,caution_and_advice
4377,People over the phone at work never get my name right I've been called Karen Baron Pam and Marion.,"['People', 'phone', 'work', 'never', 'get', 'name', 'right', 'I', ""'ve"", 'called', 'Karen', 'Baron', 'Pam', 'Marion', '.']",0.5357142857142857,0.2857142857142857,2,0,0,0,0,0,0,not_related_or_irrelevant
4378,$QADA $QADB:  QAD President and Chairman Pam Lopker Named Top Woman in ...:  http://t.co/XgTDPeILOg,"['$', 'QADA', '$', 'QADB', ':', 'QAD', 'President', 'Chairman', 'Pam', 'Lopker', 'Named', 'Top', 'Woman', '...', ':', 'http', ':', '//t.co/XgTDPeILOg']",0.5,0.5,0,0,0,0,0,0,0,not_related_or_irrelevant
4379,Powerful cyclone rips across Vanuatu killing ‘at least 40 people and leaving thousands homeless’ as it causes… http://t.co/O4CyaX9Af1,"['Powerful', 'cyclone', 'rips', 'across', 'Vanuatu', 'killing', '‘', 'least', '40', 'people', 'leaving', 'thousands', 'homeless', '’', 'causes…', 'http', ':', '//t.co/O4CyaX9Af1']",0.7,0.0,1,1,0,0,0,0,0,injured_or_dead_people
4380,★BRAND NEW★ Apple #iPhone 6 Plus 128gb Unlocked (GSM Networks) NO CONTRACT ➨ GET IT 1st NOW ➨ http://t.co/5mcIDfV6ME ◀ #iPhone6Plus ◀ Pam…,"['★BRAND', 'NEW★', 'Apple', '#', 'iPhone', '6', 'Plus', '128gb', 'Unlocked', '(', 'GSM', 'Networks', ')', 'NO', 'CONTRACT', '➨', 'GET', 'IT', '1st', 'NOW', '➨', 'http', ':', '//t.co/5mcIDfV6ME', '◀', '#', 'iPhone6Plus', '◀', 'Pam…']",0.0,0.0,0,1,0,0,0,0,0,not_related_or_irrelevant
4381,Grants assistance for primary producers impacted by Cyclone Marcia http://t.co/1JZaZBKdKb,"['Grants', 'assistance', 'primary', 'producers', 'impacted', 'Cyclone', 'Marcia', 'http', ':', '//t.co/1JZaZBKdKb']",0.5,0.4,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4382,RT @dna: Cyclone devastates Pacific island nation of Vanuatu; atleast 8 dead http://t.co/wBMajOLzNx,"['RT', '@', 'dna', ':', 'Cyclone', 'devastates', 'Pacific', 'island', 'nation', 'Vanuatu', ';', 'atleast', '8', 'dead', 'http', ':', '//t.co/wBMajOLzNx']",0.4,-0.2,0,1,0,0,0,0,0,injured_or_dead_people
4383,RT @SavageNation: First aid teams to reach Vanuatu report widespread devastation as authorities declared a state of emergency - ... http://…,"['RT', '@', 'SavageNation', ':', 'First', 'aid', 'teams', 'reach', 'Vanuatu', 'report', 'widespread', 'devastation', 'authorities', 'declared', 'state', 'emergency', '-', '...', 'http', ':', '//…']",0.3333333333333333,0.25,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
4384,M5.3 - #Earthquake #Vanuatu Did you Feel it? http://t.co/KfxwL8btfs #hmrd,"['M5.3', '-', '#', 'Earthquake', '#', 'Vanuatu', 'Did', 'Feel', '?', 'http', ':', '//t.co/KfxwL8btfs', '#', 'hmrd']",0.0,0.0,2,0,0,1,0,0,0,other_useful_information
4385,UN says 24 dead and 3300 displaced in Vanuatu cyclone - Kansas City Star,"['UN', 'says', '24', 'dead', '3300', 'displaced', 'Vanuatu', 'cyclone', '-', 'Kansas', 'City', 'Star']",0.4,-0.2,0,2,0,0,0,0,0,injured_or_dead_people
4386,pam and jim fucking with dwight gives me life,"['pam', 'jim', 'fucking', 'dwight', 'gives', 'life']",0.8,-0.6,1,0,0,0,0,0,0,not_related_or_irrelevant
4387,(♥ Yondii Matos ♥) Thousands Wait for Relief in Vanuatu as Death Toll Inches Up: Thousa... http://t.co/dFchrGkv6d (♥ Yondii Matos ♥),"['(', '♥', 'Yondii', 'Matos', '♥', ')', 'Thousands', 'Wait', 'Relief', 'Vanuatu', 'Death', 'Toll', 'Inches', 'Up', ':', 'Thousa', '...', 'http', ':', '//t.co/dFchrGkv6d', '(', '♥', 'Yondii', 'Matos', '♥', ')']",1.0,1.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4388,"VANUATU'S president has described cyclone as a ""monster"" and says climate change is partly to blame for devastation http://t.co/FkLKHnRqZg","['VANUATU', ""'S"", 'president', 'described', 'cyclone', '``', 'monster', ""''"", 'says', 'climate', 'change', 'partly', 'blame', 'devastation', 'http', ':', '//t.co/FkLKHnRqZg']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
4389,#BreakingNews Cyclone Pam: Vanuatu children face starvation: Cyclone Pam has left the entire population of one...  http://t.co/5R6SkO93mn,"['#', 'BreakingNews', 'Cyclone', 'Pam', ':', 'Vanuatu', 'children', 'face', 'starvation', ':', 'Cyclone', 'Pam', 'left', 'entire', 'population', 'one', '...', 'http', ':', '//t.co/5R6SkO93mn']",0.3125,0.0,0,0,0,0,0,0,0,other_useful_information
4390,@LelakiMelayu7 Half of Vanuatu’s population affected by Cyclone Pam: UN: Port Vila Vanua... http://t.co/SJpgxSQ4wj #PrayForMH370 #JDT01,"['@', 'LelakiMelayu7', 'Half', 'Vanuatu', '’', 'population', 'affected', 'Cyclone', 'Pam', ':', 'UN', ':', 'Port', 'Vila', 'Vanua', '...', 'http', ':', '//t.co/SJpgxSQ4wj', '#', 'PrayForMH370', '#', 'JDT01']",0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,other_useful_information
4391,RT @nia_peeples: best part of Pam fields? She love her daughter! @lovaticshay #WhereAreTheyNow @OWNTV #pll,"['RT', '@', 'nia_peeples', ':', 'best', 'part', 'Pam', 'fields', '?', 'She', 'love', 'daughter', '!', '@', 'lovaticshay', '#', 'WhereAreTheyNow', '@', 'OWNTV', '#', 'pll']",0.44999999999999996,0.8125,2,0,1,1,0,0,0,not_related_or_irrelevant
4392,RT @USEmbassySuva: The United States Stands with Kiribati after Typhoon Pam: http://t.co/nR6dIIRBnv http://t.co/mIgHFS62ZJ,"['RT', '@', 'USEmbassySuva', ':', 'The', 'United', 'States', 'Stands', 'Kiribati', 'Typhoon', 'Pam', ':', 'http', ':', '//t.co/nR6dIIRBnv', 'http', ':', '//t.co/mIgHFS62ZJ']",0.0,0.0,0,0,0,0,0,0,0,not_related_or_irrelevant
4393,Great Barrier Reef reserves protected fish from cyclone http://t.co/KrZgmAkpnR,"['Great', 'Barrier', 'Reef', 'reserves', 'protected', 'fish', 'cyclone', 'http', ':', '//t.co/KrZgmAkpnR']",0.75,0.8,0,0,0,0,0,0,0,other_useful_information
4394,HLN:  Pam Grier on being with Richard Pryor https://t.co/UVHPolyXJZ,"['HLN', ':', 'Pam', 'Grier', 'Richard', 'Pryor', 'https', ':', '//t.co/UVHPolyXJZ']",0.0,0.0,0,0,0,0,0,0,0,not_related_or_irrelevant
4395,Joints! #disco #superbreak #brazil #pele https://t.co/kjPAJuxPeb,"['Joints', '!', '#', 'disco', '#', 'superbreak', '#', 'brazil', '#', 'pele', 'https', ':', '//t.co/kjPAJuxPeb']",0.0,0.0,0,0,1,0,0,0,0,not_related_or_irrelevant
4396,#Cyclone #Vanuatu – Cyclone devastates Pacific island nation of Vanuatu – Winds of up to 340… http://t.co/HSRCdOsQgX #News #Science,"['#', 'Cyclone', '#', 'Vanuatu', '–', 'Cyclone', 'devastates', 'Pacific', 'island', 'nation', 'Vanuatu', '–', 'Winds', '340…', 'http', ':', '//t.co/HSRCdOsQgX', '#', 'News', '#', 'Science']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
4397,#tropicalcyclone #NewZealand: 1200Z 15 Mar 15 JTWC ATCF track Tropical Cyclone 17P (Pam). http://t.co/D79lafD9jH #Pam #11F #17P,"['#', 'tropicalcyclone', '#', 'NewZealand', ':', '1200Z', '15', 'Mar', '15', 'JTWC', 'ATCF', 'track', 'Tropical', 'Cyclone', '17P', '(', 'Pam', ')', '.', 'http', ':', '//t.co/D79lafD9jH', '#', 'Pam', '#', '11F', '#', '17P']",0.0,0.0,0,2,0,0,0,0,0,other_useful_information
4398,RT @hendo_kent: TV TV TV Wings Live bracket updates and cyclone basketball #MarchMadness is finally here #gostate http://t.co/ysFyE0BVsq,"['RT', '@', 'hendo_kent', ':', 'TV', 'TV', 'TV', 'Wings', 'Live', 'bracket', 'updates', 'cyclone', 'basketball', '#', 'MarchMadness', 'finally', '#', 'gostate', 'http', ':', '//t.co/ysFyE0BVsq']",0.75,0.06818181818181818,0,0,0,0,0,0,0,not_related_or_irrelevant
4399,Jack Downing will wear #19. Garrick Perry will wear #16. Both expected to make their Cyclone debuts tonight.,"['Jack', 'Downing', 'wear', '#', '19', '.', 'Garrick', 'Perry', 'wear', '#', '16', '.', 'Both', 'expected', 'make', 'Cyclone', 'debuts', 'tonight', '.']",0.4,-0.1,1,2,0,0,0,0,0,not_related_or_irrelevant
4400,Vanuatu President Calls For Help After 'Monster' Cyclone http://t.co/MMKIjhO0lS @npr #news,"['Vanuatu', 'President', 'Calls', 'For', 'Help', 'After', ""'Monster"", ""'"", 'Cyclone', 'http', ':', '//t.co/MMKIjhO0lS', '@', 'npr', '#', 'news']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4401,RT @Cann_Pty_Ltd: #business ​GEMCO sees ore spill during cyclone EPA says #natashacann #mining http://t.co/xXaFI3Fe1X,"['RT', '@', 'Cann_Pty_Ltd', ':', '#', 'business', '\u200bGEMCO', 'sees', 'ore', 'spill', 'cyclone', 'EPA', 'says', '#', 'natashacann', '#', 'mining', 'http', ':', '//t.co/xXaFI3Fe1X']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
4402,"RT @SaveChildrenCan: ""We can still feed our children now thanks to the food #SaveTheChildren brought."" -Silvie in #Vanuatu  http://t.co/dY0…","['RT', '@', 'SaveChildrenCan', ':', '``', 'We', 'still', 'feed', 'children', 'thanks', 'food', '#', 'SaveTheChildren', 'brought', '.', ""''"", '-Silvie', '#', 'Vanuatu', 'http', ':', '//t.co/dY0…']",0.2,0.2,2,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4403,RT @UNDP: BLOG: our @shoko_takemoto on walking streets of #Vanuatu before &amp; after #TCPam: http://t.co/vf3Qb02Xhn @UNDP_Pacific http://t.co/…,"['RT', '@', 'UNDP', ':', 'BLOG', ':', '@', 'shoko_takemoto', 'walking', 'streets', '#', 'Vanuatu', '&', 'amp', ';', '#', 'TCPam', ':', 'http', ':', '//t.co/vf3Qb02Xhn', '@', 'UNDP_Pacific', 'http', ':', '//t.co/…']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
4404,Our thoughts are w/ the people of #Vanuatu as they start to rebuild after #CyclonePam. http://t.co/Ojy9vENQLE http://t.co/pbTkxUUy8N,"['Our', 'thoughts', 'w/', 'people', '#', 'Vanuatu', 'start', 'rebuild', '#', 'CyclonePam', '.', 'http', ':', '//t.co/Ojy9vENQLE', 'http', ':', '//t.co/pbTkxUUy8N']",0.0,0.0,2,0,0,0,0,0,0,sympathy_and_emotional_support
4405,Deadly cyclone strikes Pacific island nation and UMBC suspends LAX players. Details on #WJZ @cbsbaltimore,"['Deadly', 'cyclone', 'strikes', 'Pacific', 'island', 'nation', 'UMBC', 'suspends', 'LAX', 'players', '.', 'Details', '#', 'WJZ', '@', 'cbsbaltimore']",0.4,-0.2,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
4406,RT @UNOCHA_ROP: #Tuvalu: Around 90 families displaced following sea flooding of Central Islands due to #TCPam. #OCHA update: http://t.co/9N…,"['RT', '@', 'UNOCHA_ROP', ':', '#', 'Tuvalu', ':', 'Around', '90', 'families', 'displaced', 'following', 'sea', 'flooding', 'Central', 'Islands', 'due', '#', 'TCPam', '.', '#', 'OCHA', 'update', ':', 'http', ':', '//t.co/9N…']",0.24166666666666667,-0.041666666666666664,0,1,0,0,0,0,0,displaced_people_and_evacuations
4407,Rick Foxx gon be fine forever.. kinda like Pam Grier,"['Rick', 'Foxx', 'gon', 'fine', 'forever', '..', 'kinda', 'like', 'Pam', 'Grier']",0.5,0.4166666666666667,0,0,0,0,0,0,0,not_related_or_irrelevant
4408,RT @johnspatricc: » http://t.co/Bv1XJBFGzQ Content islands of Vanuatu now in need #Vanuatu  409,"['RT', '@', 'johnspatricc', ':', '»', 'http', ':', '//t.co/Bv1XJBFGzQ', 'Content', 'islands', 'Vanuatu', 'need', '#', 'Vanuatu', '409']",0.0,0.0,0,1,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4409,#4: PeleusTech® Cyclone Boys FeiChang 2x2x2 Puzzle Speed Cube (50mm) - Colorful: PeleusTech® Cyclone Boys FeiC... http://t.co/6SEDB9VYgb,"['#', '4', ':', 'PeleusTech®', 'Cyclone', 'Boys', 'FeiChang', '2x2x2', 'Puzzle', 'Speed', 'Cube', '(', '50mm', ')', '-', 'Colorful', ':', 'PeleusTech®', 'Cyclone', 'Boys', 'FeiC', '...', 'http', ':', '//t.co/6SEDB9VYgb']",0.4,0.3,0,1,0,0,0,0,0,other_useful_information
4410,Aid agencies to begin helicopter flights to cyclone-stricken Vanuatu: By Stephen Coates http://t.co/XFZOR8JpPV,"['Aid', 'agencies', 'begin', 'helicopter', 'flights', 'cyclone-stricken', 'Vanuatu', ':', 'By', 'Stephen', 'Coates', 'http', ':', '//t.co/XFZOR8JpPV']",0.0,0.0,0,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
4411,VIDEO: Vanuatu cyclone clean up begins: A clean up operation has begun in Vanuatu in the wake of Cyclone Pam ... http://t.co/2RMlUmx02H,"['VIDEO', ':', 'Vanuatu', 'cyclone', 'clean', 'begins', ':', 'A', 'clean', 'operation', 'begun', 'Vanuatu', 'wake', 'Cyclone', 'Pam', '...', 'http', ':', '//t.co/2RMlUmx02H']",0.7000000000000001,0.3666666666666667,0,0,0,0,0,0,0,other_useful_information
4412,I love science fiction. - Pam Grier,"['I', 'love', 'science', 'fiction', '.', '-', 'Pam', 'Grier']",0.6,0.5,1,0,0,0,0,0,0,not_related_or_irrelevant
4413,RT @IASTATEAD: Thank you Cyclones!  I am so glad I got to see it.   I love being a Cyclone!,"['RT', '@', 'IASTATEAD', ':', 'Thank', 'Cyclones', '!', 'I', 'glad', 'I', 'got', 'see', '.', 'I', 'love', 'Cyclone', '!']",0.8,0.5625,5,0,2,0,0,0,0,not_related_or_irrelevant
