,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
3028,#SEO #NativeBusiness 10 Questions on the Deadly Middle Eastern Virus That Showed Up in Indiana http://t.co/VWVeJQ9N2G #InternetMarketing,"['#', 'SEO', '#', 'NativeBusiness', '10', 'Questions', 'Deadly', 'Middle', 'Eastern', 'Virus', 'That', 'Showed', 'Up', 'Indiana', 'http', ':', '//t.co/VWVeJQ9N2G', '#', 'InternetMarketing']",0.0,0.0,0,1,0,0,0,0,0,other_useful_information
3029,RT @RealPoxdoc: Camels easily infected with #MERS and shed large amounts of virus from the nose.  Likely candidate for transmission to huma…,"['RT', '@', 'RealPoxdoc', ':', 'Camels', 'easily', 'infected', '#', 'MERS', 'shed', 'large', 'amounts', 'virus', 'nose', '.', 'Likely', 'candidate', 'transmission', 'huma…']",0.753968253968254,0.21587301587301588,0,0,0,0,0,0,0,disease_transmission
3030,RT @PHE_uk: Risk of #MERS transmission is extremely low but as a precautionary measure we are contacting UK passengers to provide health in…,"['RT', '@', 'PHE_uk', ':', 'Risk', '#', 'MERS', 'transmission', 'extremely', 'low', 'precautionary', 'measure', 'contacting', 'UK', 'passengers', 'provide', 'health', 'in…']",0.3,0.0,1,0,0,0,0,0,0,disease_transmission
3031,RT @theinquisitr: MERS Virus Symptoms Being Spread By Muslims Drinking Camel Urine? http://t.co/FHln8gsUd5 http://t.co/GfTQPUfoC7,"['RT', '@', 'theinquisitr', ':', 'MERS', 'Virus', 'Symptoms', 'Being', 'Spread', 'By', 'Muslims', 'Drinking', 'Camel', 'Urine', '?', 'http', ':', '//t.co/FHln8gsUd5', 'http', ':', '//t.co/GfTQPUfoC7']",0.0,0.0,0,0,0,1,0,0,0,disease_transmission
3032,First Case of Deadly Middle Eastern Virus Found in U.S.: The Center for Disease Control has confirmed that a c... http://t.co/Xf4gTAhxZa,"['First', 'Case', 'Deadly', 'Middle', 'Eastern', 'Virus', 'Found', 'U.S.', ':', 'The', 'Center', 'Disease', 'Control', 'confirmed', 'c', '...', 'http', ':', '//t.co/Xf4gTAhxZa']",0.35833333333333334,0.1375,0,0,0,0,0,0,0,affected_people
3033,Two hospital workers showing signs of deadly MERS virus in Florida: More cases of the deadly Middle East Respi... http://t.co/Tsl6Az8VHP,"['Two', 'hospital', 'workers', 'showing', 'signs', 'deadly', 'MERS', 'virus', 'Florida', ':', 'More', 'cases', 'deadly', 'Middle', 'East', 'Respi', '...', 'http', ':', '//t.co/Tsl6Az8VHP']",0.3,0.09999999999999999,0,0,0,0,0,0,0,affected_people
3034,#LatestNews Person who has contact with Indiana MERS patient positive for virus but few symptoms: Alex CukanA...  http://t.co/bMHJsn1Csp,"['#', 'LatestNews', 'Person', 'contact', 'Indiana', 'MERS', 'patient', 'positive', 'virus', 'symptoms', ':', 'Alex', 'CukanA', '...', 'http', ':', '//t.co/bMHJsn1Csp']",0.3227272727272727,0.013636363636363627,0,0,0,0,0,0,0,affected_people
3035,CDC-MERS-Infection Prevention and Control - @CDCgov http://t.co/IwN0PUv6Rn,"['CDC-MERS-Infection', 'Prevention', 'Control', '-', '@', 'CDCgov', 'http', ':', '//t.co/IwN0PUv6Rn']",0.0,0.0,0,0,0,0,0,0,0,prevention
3036,#FL health workers have symptoms after #MERS patient contact http://t.co/1bfFz9Hz9x #HSEM #Flu,"['#', 'FL', 'health', 'workers', 'symptoms', '#', 'MERS', 'patient', 'contact', 'http', ':', '//t.co/1bfFz9Hz9x', '#', 'HSEM', '#', 'Flu']",0.0,0.0,0,0,0,0,0,0,0,affected_people
3037,Frequently Asked Questions on Middle East Respiratory Syndrome Coronavirus (MERS‐CoV) (WHO May 17 2014) http://t.co/lm3nEvbceI,"['Frequently', 'Asked', 'Questions', 'Middle', 'East', 'Respiratory', 'Syndrome', 'Coronavirus', '(', 'MERS‐CoV', ')', '(', 'WHO', 'May', '17', '2014', ')', 'http', ':', '//t.co/lm3nEvbceI']",0.15,0.05,0,2,0,0,1,1,0,other_useful_information
3038,Had to actually look up if MERS was an indie band or deadly disease.,"['Had', 'actually', 'look', 'MERS', 'indie', 'band', 'deadly', 'disease', '.']",0.16666666666666666,-0.06666666666666667,0,0,0,0,0,0,0,other_useful_information
3039,RT @BreakingNews: Federal health officials say Illinois man believed to be infected with the MERS virus didn't have signs of the disease af…,"['RT', '@', 'BreakingNews', ':', 'Federal', 'health', 'officials', 'say', 'Illinois', 'man', 'believed', 'infected', 'MERS', 'virus', ""n't"", 'signs', 'disease', 'af…']",0.0,0.0,0,0,0,0,0,0,0,affected_people
3040,"""The first U.S. case of MERS-CoV has been reported in Indiana the Centers for Disease Control and Prevention says."" via @cnnbrk","['``', 'The', 'first', 'U.S.', 'case', 'MERS-CoV', 'reported', 'Indiana', 'Centers', 'Disease', 'Control', 'Prevention', 'says', '.', ""''"", 'via', '@', 'cnnbrk']",0.3333333333333333,0.25,0,0,0,0,0,0,0,affected_people
3041,RT @tjax620: Theres an awful DISEASE inflicting this country. It's worse than cancer heart attacks AIDS MRSA &amp; MERS combined! It's calle…,"['RT', '@', 'tjax620', ':', 'Theres', 'awful', 'DISEASE', 'inflicting', 'country', '.', 'It', ""'s"", 'worse', 'cancer', 'heart', 'attacks', 'AIDS', 'MRSA', '&', 'amp', ';', 'MERS', 'combined', '!', 'It', ""'s"", 'calle…']",0.8,-0.75,2,0,1,0,0,0,0,other_useful_information
3042,RT @CMichaelGibson: 2 health care workers exposed to MERS patient had flu-like symptoms - http://t.co/1X5k4yBrFc http://t.co/QXiRFI4CL3,"['RT', '@', 'CMichaelGibson', ':', '2', 'health', 'care', 'workers', 'exposed', 'MERS', 'patient', 'flu-like', 'symptoms', '-', 'http', ':', '//t.co/1X5k4yBrFc', 'http', ':', '//t.co/QXiRFI4CL3']",0.0,0.0,0,1,0,0,0,0,0,affected_people
3043,RDH eVillage: Average visit 94 minutes | Handle the insurance question | Kelsch's update on #MERS virus http://t.co/ZhV8ZksA2t #dental,"['RDH', 'eVillage', ':', 'Average', 'visit', '94', 'minutes', '|', 'Handle', 'insurance', 'question', '|', 'Kelsch', ""'s"", 'update', '#', 'MERS', 'virus', 'http', ':', '//t.co/ZhV8ZksA2t', '#', 'dental']",0.39999999999999997,-0.15,0,1,0,0,0,0,0,other_useful_information
3044,RT @CDCgov: #MERS &amp; #H7N9=recent global disease threats. Working w/ partners on #globalhealthsecurity we can save lives http://t.co/F6yZwyW…,"['RT', '@', 'CDCgov', ':', '#', 'MERS', '&', 'amp', ';', '#', 'H7N9=recent', 'global', 'disease', 'threats', '.', 'Working', 'w/', 'partners', '#', 'globalhealthsecurity', 'save', 'lives', 'http', ':', '//t.co/F6yZwyW…']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
3045,RT @Nuviun: #mHealth Summit #MiddleEast Presents Solutions Against Contagious Diseases Like #MERS http://t.co/wI2ZnVNsYA @HIMSSME #digitalh…,"['RT', '@', 'Nuviun', ':', '#', 'mHealth', 'Summit', '#', 'MiddleEast', 'Presents', 'Solutions', 'Against', 'Contagious', 'Diseases', 'Like', '#', 'MERS', 'http', ':', '//t.co/wI2ZnVNsYA', '@', 'HIMSSME', '#', 'digitalh…']",0.0,0.0,0,0,0,0,0,0,0,treatment
3046,RT @GSSHealth: 3rd US #MERS #coronavirus case brings more questions than answers http://t.co/Dfc6b3F56s @USAToday,"['RT', '@', 'GSSHealth', ':', '3rd', 'US', '#', 'MERS', '#', 'coronavirus', 'case', 'brings', 'questions', 'answers', 'http', ':', '//t.co/Dfc6b3F56s', '@', 'USAToday']",0.25,0.25,0,0,0,0,0,0,0,other_useful_information
3047,RT @marynmck: 10/10 … so find trustworthy sources. i suggest following  @HelenBranswell longtime infectious disease reporter who follows M…,"['RT', '@', 'marynmck', ':', '10/10', '…', 'find', 'trustworthy', 'sources', '.', 'suggest', 'following', '@', 'HelenBranswell', 'longtime', 'infectious', 'disease', 'reporter', 'follows', 'M…']",0.1,0.0,0,0,0,0,0,0,0,other_useful_information
3048,Antibodies against deadly emerging disease MERS identified - Zee News: The Australian Financial ReviewAntibodi... http://t.co/U6KoBNi5gb,"['Antibodies', 'deadly', 'emerging', 'disease', 'MERS', 'identified', '-', 'Zee', 'News', ':', 'The', 'Australian', 'Financial', 'ReviewAntibodi', '...', 'http', ':', '//t.co/U6KoBNi5gb']",0.13333333333333333,-0.06666666666666667,0,0,0,0,0,0,0,other_useful_information
3049,RT @verge: The deadly respiratory disease MERS has hit the US for the first time http://t.co/YlUmSH7Woi,"['RT', '@', 'verge', ':', 'The', 'deadly', 'respiratory', 'disease', 'MERS', 'hit', 'US', 'first', 'time', 'http', ':', '//t.co/YlUmSH7Woi']",0.3666666666666667,0.024999999999999994,0,0,0,0,0,0,0,other_useful_information
3050,RT @NewDay: Important questions answered about #MERS: http://t.co/QCkNdsiMHP #NewDay http://t.co/z9kJ2AB5kY,"['RT', '@', 'NewDay', ':', 'Important', 'questions', 'answered', '#', 'MERS', ':', 'http', ':', '//t.co/QCkNdsiMHP', '#', 'NewDay', 'http', ':', '//t.co/z9kJ2AB5kY']",1.0,0.4,0,0,0,0,0,0,0,other_useful_information
3051,RT @Reuters: Saudi Arabia finds another 18 MERS cases as disease spreads http://t.co/d8P2ymugzg,"['RT', '@', 'Reuters', ':', 'Saudi', 'Arabia', 'finds', 'another', '18', 'MERS', 'cases', 'disease', 'spreads', 'http', ':', '//t.co/d8P2ymugzg']",0.0,0.0,0,1,0,0,0,0,0,affected_people
3052,Saudi Arabia finds another 18 MERS cases as disease spreads: Saudi Arabia has identified 18 new cases of Middl... http://t.co/mj3ao2RXcp,"['Saudi', 'Arabia', 'finds', 'another', '18', 'MERS', 'cases', 'disease', 'spreads', ':', 'Saudi', 'Arabia', 'identified', '18', 'new', 'cases', 'Middl', '...', 'http', ':', '//t.co/mj3ao2RXcp']",0.45454545454545453,0.13636363636363635,0,2,0,0,0,0,0,affected_people
3053,“@TIME: 2 hospital workers treating MERS patient shows virus-like symptoms http://t.co/2vgtFdlJCi” I heard this may have originated camels,"['“', '@', 'TIME', ':', '2', 'hospital', 'workers', 'treating', 'MERS', 'patient', 'shows', 'virus-like', 'symptoms', 'http', ':', '//t.co/2vgtFdlJCi', '”', 'I', 'heard', 'may', 'originated', 'camels']",0.0,0.0,1,1,0,0,1,0,0,disease_transmission
3054,The animals are the Typhoid Mary of Middle East Respiratory Syndrome infectious disease expert says http://t.co/iXmoa4V52B,"['The', 'animals', 'Typhoid', 'Mary', 'Middle', 'East', 'Respiratory', 'Syndrome', 'infectious', 'disease', 'expert', 'says', 'http', ':', '//t.co/iXmoa4V52B']",0.0,0.0,0,0,0,0,0,0,0,disease_transmission
3055,2 in Florida Show Symptoms of Deadly Middle Eastern Virus: Two healthcare workers at an Orlando-area hospital ... http://t.co/8lizf5ufEL,"['2', 'Florida', 'Show', 'Symptoms', 'Deadly', 'Middle', 'Eastern', 'Virus', ':', 'Two', 'healthcare', 'workers', 'Orlando-area', 'hospital', '...', 'http', ':', '//t.co/8lizf5ufEL']",0.0,0.0,0,1,0,0,0,0,0,affected_people
3056,Scientists question Saudi openness on deadly MERS virus outbreak http://t.co/8UemFrPfo1 #news #world,"['Scientists', 'question', 'Saudi', 'openness', 'deadly', 'MERS', 'virus', 'outbreak', 'http', ':', '//t.co/8UemFrPfo1', '#', 'news', '#', 'world']",0.4,-0.2,0,0,0,0,0,0,0,other_useful_information
3057,RT @HelenBranswell: 2 healthcare workers at Orlando hospital who had contact with 2nd #MERS case have flu-like symptoms.Waiting for test re…,"['RT', '@', 'HelenBranswell', ':', '2', 'healthcare', 'workers', 'Orlando', 'hospital', 'contact', '2nd', '#', 'MERS', 'case', 'flu-like', 'symptoms.Waiting', 'test', 're…']",0.0,0.0,0,1,0,0,0,0,0,affected_people
3058,Primarily look at people with acute disease #asm2014 #MERS #chikungunya http://t.co/cait8oNEIE but also human/animal interface,"['Primarily', 'look', 'people', 'acute', 'disease', '#', 'asm2014', '#', 'MERS', '#', 'chikungunya', 'http', ':', '//t.co/cait8oNEIE', 'also', 'human/animal', 'interface']",0.7,0.5,0,0,0,0,0,0,0,other_useful_information
3059,RT @ChiPublicHealth: Residents and medical providers who have questions about MERS-CoV should call the IL State hotline at 1-844-565-0256 h…,"['RT', '@', 'ChiPublicHealth', ':', 'Residents', 'medical', 'providers', 'questions', 'MERS-CoV', 'call', 'IL', 'State', 'hotline', '1-844-565-0256', 'h…']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
3060,RT @CTV_AvisFavaro: #MERS now exported to US  flew from Riyadh April 24 to Chicago. Took a bus to Indiana. Respiratory symptoms began April…,"['RT', '@', 'CTV_AvisFavaro', ':', '#', 'MERS', 'exported', 'US', 'flew', 'Riyadh', 'April', '24', 'Chicago', '.', 'Took', 'bus', 'Indiana', '.', 'Respiratory', 'symptoms', 'began', 'April…']",0.0,0.0,0,1,0,0,0,0,0,other_useful_information
3061,NTRR Works to Eliminate Spread of Disease as 2nd U.S. Case of MERS Reported - MarketWatch http://t.co/ClYho9pA2t,"['NTRR', 'Works', 'Eliminate', 'Spread', 'Disease', '2nd', 'U.S.', 'Case', 'MERS', 'Reported', '-', 'MarketWatch', 'http', ':', '//t.co/ClYho9pA2t']",0.0,0.0,0,0,0,0,0,0,0,affected_people
3062,RT @nbcbayarea: JUST IN: TSA and CDC to post signs at major U.S. airports alerting travelers about MERS virus. (via @NBCNightlyNews) http:…,"['RT', '@', 'nbcbayarea', ':', 'JUST', 'IN', ':', 'TSA', 'CDC', 'post', 'signs', 'major', 'U.S.', 'airports', 'alerting', 'travelers', 'MERS', 'virus', '.', '(', 'via', '@', 'NBCNightlyNews', ')', 'http', ':', '…']",0.5,0.0625,0,0,0,0,0,0,0,other_useful_information
3063,@tedhouk  Currently no specific antiviral treatment for #MERS. Based on patient’s clinical condition.,"['@', 'tedhouk', 'Currently', 'specific', 'antiviral', 'treatment', '#', 'MERS', '.', 'Based', 'patient', '’', 'clinical', 'condition', '.']",0.125,0.0,0,0,0,0,0,0,0,treatment
3064,#01Molleto 2 in Florida Show Symptoms of Deadly Middle Eastern Virus http://t.co/EKfJccrRZ1 #HerreraTeamSwagga,"['#', '01Molleto', '2', 'Florida', 'Show', 'Symptoms', 'Deadly', 'Middle', 'Eastern', 'Virus', 'http', ':', '//t.co/EKfJccrRZ1', '#', 'HerreraTeamSwagga']",0.0,0.0,0,1,0,0,0,0,0,affected_people
3065,2 health care workers exposed to MERS patient had flu-like symptoms #News http://t.co/4mUSz3ivon,"['2', 'health', 'care', 'workers', 'exposed', 'MERS', 'patient', 'flu-like', 'symptoms', '#', 'News', 'http', ':', '//t.co/4mUSz3ivon']",0.0,0.0,0,1,0,0,0,0,0,affected_people
3066,RT @MedicalIntel: Official: US #MERS patients first symptoms preceded travel http://t.co/5B5OeDisM2 via @cidrap,"['RT', '@', 'MedicalIntel', ':', 'Official', ':', 'US', '#', 'MERS', 'patients', 'first', 'symptoms', 'preceded', 'travel', 'http', ':', '//t.co/5B5OeDisM2', 'via', '@', 'cidrap']",0.3333333333333333,0.25,0,0,0,0,0,0,0,disease_signs_or_symptoms
3067,Saudi Arabia finds another 18 MERS cases as disease spreads: RIYADH (Reuters) - Saudi Arabia has identified 18... http://t.co/52oin9OMii,"['Saudi', 'Arabia', 'finds', 'another', '18', 'MERS', 'cases', 'disease', 'spreads', ':', 'RIYADH', '(', 'Reuters', ')', '-', 'Saudi', 'Arabia', 'identified', '18', '...', 'http', ':', '//t.co/52oin9OMii']",0.0,0.0,0,2,0,0,0,0,0,affected_people
3068,#Alert #Trust Scientists question Saudi openness on deadly MERS virus outbreak http://t.co/PD81KN8sea #Reuters via @AlertNet #Berluscoma,"['#', 'Alert', '#', 'Trust', 'Scientists', 'question', 'Saudi', 'openness', 'deadly', 'MERS', 'virus', 'outbreak', 'http', ':', '//t.co/PD81KN8sea', '#', 'Reuters', 'via', '@', 'AlertNet', '#', 'Berluscoma']",0.4,-0.2,0,0,0,0,0,0,0,other_useful_information
3069,RT @ajam: Hospital workers in contact with MERS patient display flu-like symptoms http://t.co/cjDeVgabAR,"['RT', '@', 'ajam', ':', 'Hospital', 'workers', 'contact', 'MERS', 'patient', 'display', 'flu-like', 'symptoms', 'http', ':', '//t.co/cjDeVgabAR']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
3070,@ilhamabuljadaye Do u remember the new technology adopted in Dubai for Coronavirus prevention and all the propaganda?!! check this website,"['@', 'ilhamabuljadaye', 'Do', 'u', 'remember', 'new', 'technology', 'adopted', 'Dubai', 'Coronavirus', 'prevention', 'propaganda', '?', '!', '!', 'check', 'website']",0.2772727272727273,-0.009943181818181823,0,0,2,1,0,0,1,prevention
3071,First Case of Deadly Middle Eastern Virus Found in U.S.: The Centers for Disease Control has confirmed that a case of the deadly Midd...,"['First', 'Case', 'Deadly', 'Middle', 'Eastern', 'Virus', 'Found', 'U.S.', ':', 'The', 'Centers', 'Disease', 'Control', 'confirmed', 'case', 'deadly', 'Midd', '...']",0.43333333333333335,0.1125,0,0,0,0,0,0,0,affected_people
3072,MERS Search: Disease Detectives Beat Bushes for Virus http://t.co/5zIyeRvuwW,"['MERS', 'Search', ':', 'Disease', 'Detectives', 'Beat', 'Bushes', 'Virus', 'http', ':', '//t.co/5zIyeRvuwW']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
3073,RT @RT_America: Two hospital workers showing signs of deadly MERS virus in Florida - http://t.co/klie6RK27F http://t.co/NaPu9kXARc,"['RT', '@', 'RT_America', ':', 'Two', 'hospital', 'workers', 'showing', 'signs', 'deadly', 'MERS', 'virus', 'Florida', '-', 'http', ':', '//t.co/klie6RK27F', 'http', ':', '//t.co/NaPu9kXARc']",0.4,-0.2,0,0,0,0,0,0,0,affected_people
3074,RT @CBIC: RT @CIDRAP Official: US #MERS patient's first symptoms preceded travel http://t.co/89F6VQxisC #infectioncontrol #publichealth,"['RT', '@', 'CBIC', ':', 'RT', '@', 'CIDRAP', 'Official', ':', 'US', '#', 'MERS', 'patient', ""'s"", 'first', 'symptoms', 'preceded', 'travel', 'http', ':', '//t.co/89F6VQxisC', '#', 'infectioncontrol', '#', 'publichealth']",0.3333333333333333,0.25,0,0,0,0,0,0,0,affected_people
3075,The very serious MERS respiratory disease has come to Florida. For more on the story please go to... http://t.co/7TjSwNrDuz,"['The', 'serious', 'MERS', 'respiratory', 'disease', 'come', 'Florida', '.', 'For', 'story', 'please', 'go', '...', 'http', ':', '//t.co/7TjSwNrDuz']",0.6833333333333333,0.033333333333333326,0,0,0,0,0,0,0,other_useful_information
3076,Airports on alert after 2nd MERS case confirmed: HUNTSVILLE Ala. (WAAY) – The Centers for Disease Control and... http://t.co/PBzRUIkbfk,"['Airports', 'alert', '2nd', 'MERS', 'case', 'confirmed', ':', 'HUNTSVILLE', 'Ala.', '(', 'WAAY', ')', '–', 'The', 'Centers', 'Disease', 'Control', '...', 'http', ':', '//t.co/PBzRUIkbfk']",0.5,0.2,0,0,0,0,0,0,0,affected_people
3077,RT @FirestormSol: MERS patient in United States significant - marks documented case of human-to-human transmission http://t.co/LIFQSHahex,"['RT', '@', 'FirestormSol', ':', 'MERS', 'patient', 'United', 'States', 'significant', '-', 'marks', 'documented', 'case', 'human-to-human', 'transmission', 'http', ':', '//t.co/LIFQSHahex']",0.875,0.375,1,0,0,0,0,0,0,disease_transmission
3078,@olamide719 WHO Holds Emergency Meeting Over MERS: Health and infectious disease experts have met at the World... http://t.co/ZhEr2PofA8,"['@', 'olamide719', 'WHO', 'Holds', 'Emergency', 'Meeting', 'Over', 'MERS', ':', 'Health', 'infectious', 'disease', 'experts', 'met', 'World', '...', 'http', ':', '//t.co/ZhEr2PofA8']",0.0,0.0,0,0,0,0,0,1,0,other_useful_information
3079,RT @WSJ: Experts cautiously welcome signs of stepped-up Saudi efforts against MERS virus. http://t.co/8Uuiuke0CU (Getty) http://t.co/1LOYKy…,"['RT', '@', 'WSJ', ':', 'Experts', 'cautiously', 'welcome', 'signs', 'stepped-up', 'Saudi', 'efforts', 'MERS', 'virus', '.', 'http', ':', '//t.co/8Uuiuke0CU', '(', 'Getty', ')', 'http', ':', '//t.co/1LOYKy…']",0.9,0.8,0,0,0,0,0,0,0,prevention
3080,RT @DailyHealthTips: MERS CoV : Symptoms &amp; Prevention  #MERS #HealthTips http://t.co/nef4SLwnXu,"['RT', '@', 'DailyHealthTips', ':', 'MERS', 'CoV', ':', 'Symptoms', '&', 'amp', ';', 'Prevention', '#', 'MERS', '#', 'HealthTips', 'http', ':', '//t.co/nef4SLwnXu']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
3081,#DaniieliToh_x MYSTERIOUS DISEASE  CDC confirms first case of MERS virus in an American: VIDEO: CDC announces ... http://t.co/19v9Qt50px,"['#', 'DaniieliToh_x', 'MYSTERIOUS', 'DISEASE', 'CDC', 'confirms', 'first', 'case', 'MERS', 'virus', 'American', ':', 'VIDEO', ':', 'CDC', 'announces', '...', 'http', ':', '//t.co/19v9Qt50px']",0.4444444444444444,0.08333333333333333,0,0,0,0,0,0,0,affected_people
3082,Potential MERS cases under watch: The Disease Control Department on Thursday revealed that 17 people have been... http://t.co/0Kg2wrR6Y7,"['Potential', 'MERS', 'cases', 'watch', ':', 'The', 'Disease', 'Control', 'Department', 'Thursday', 'revealed', '17', 'people', '...', 'http', ':', '//t.co/0Kg2wrR6Y7']",1.0,0.0,0,1,0,0,0,0,0,affected_people
